client_id,business_name,owner_first_name,trade,trade_confidence,license_class,roc_number,phone,city,zip,also_holds,email,website
san-juan-ironworks-llc,SAN JUAN IRONWORKS LLC,Juan,welding,high,CR-24,359601,(520) 705-6613,Tucson,85705,,,
figueroa-underground-llc,"Figueroa Underground, LLC",Juan,excavating,high,CR-2,359600,(602) 545-5222,AVONDALE,85392,,,
seamless-home-llc,"Seamless Home, LLC",Scott,electrical,high,CR-11,359597,(781) 308-4108,Sterling,01564,,,
industrial-municipal-services-llc,Industrial & Municipal Services LLC,Jameson,general,high,KB-2,359595,(602) 999-3201,Scottsdale,85259,,,
american-dream-pool-service-repair-llc,"American Dream Pool Service & Repair, LLC",Justin,pools,high,CR-6,359594,(623) 624-7665,WADDELL,85355,,,
xclusive-contracting-llc,Xclusive Contracting LLC,Luis,sheetrock,high,CR-10,359593,(480) 616-4565,SAN TAN VALLEY,85140,CR-36,,
black-timber-builders-llc,Black Timber Builders LLC,Jason,general,high,KB-2,359591,(928) 600-1107,Camp Verde,86322,,,
ka-home-renovations-llc,K&A Home Renovations LLC,Alexis,carpentry,high,R-60,359590,(480) 410-1052,PHOENIX,85037,,,
level-up-flooring-llc,Level Up Flooring LLC,KIPP,flooring,high,CR-8,359586,(702) 227-9985,Las Vegas,89193,,,
premier-48-llc,"Premier 48, LLC",Johnnie,hvac,high,CR-39,359584,(602) 793-7784,Mesa,85213,,,
db-excavation-llc,DB Excavation LLC,Drew,excavating,high,R-2,359583,(928) 830-9150,17070 W West Way,85362,,,
morriscapital-investments-llc,MorrisCapital Investments LLC,Colton,general,high,KB-2,359582,(520) 507-3507,Pima,85543,,,
adco-roofing-inc,"ADCO Roofing, Inc.",Andrew,roofing,high,C-42,359580,(818) 505-9272,Phoenix,85007,,,
pointer-electric-llc,Pointer Electric LLC,Steven,electrical,high,CR-11,359575,(480) 516-1897,GILBERT,85233,,,
coastal-industrial-services-inc,"Coastal Industrial Services, Inc.",Mark,general,high,B-1,359573,(409) 736-3791,Port Neches,77651,,,
arts-electrical-services-llc,Arts Electrical Services LLC,Arthur,electrical,high,CR-11,359572,(303) 304-4281,Brighton,80602,,,
utility-underground-llc,Utility Underground LLC,Mike,plumbing,medium,A-12,359571,(520) 907-0011,Tucson,85733,,,
agave-air-conditioning-heating-llc,Agave Air Conditioning & Heating LLC,Hiram,hvac,high,CR-39,359570,(480) 420-9783,SAN TAN VALLEY,85144,,,
cool-ass-remodeling-llc,Cool Ass Remodeling LLC,Fransisco,carpentry,high,R-60,359568,(623) 331-9304,Peoria,85383,,,
max-effort-electric-llc,"MAX Effort Electric, LLC",CHRISTOPHER,electrical,high,CR-11,359564,(480) 810-8679,GLENDALE,85308,,,
diversified-construction-southeast-llc,Diversified Construction Southeast LLC,Connelly,roofing,high,C-42,359562,(985) 637-5121,Gonzales,70707,C-45,,
the-macias-collection-design-build-llc,THE MACIAS COLLECTION DESIGN + BUILD LLC,Jorge,general,high,B-3,359558,(602) 628-2805,Phoenix,85020,,,
optimum-operation-services-llc,Optimum Operation & Services LLC,Shawn,excavating,high,R-2,359556,(480) 302-1365,CHANDLER,85249,,,
service-direct-landscape-llc,Service Direct Landscape LLC,Grant,electrical,high,CR-11,359551,(602) 843-1310,Phoenix,85008,CR-21|KA|KB-1,,
sitrep-llc,SITREP LLC,Jordan,handyman,high,R-62,359547,(480) 216-9659,New River,85087,,,
kokopelli-landscaping-inc,Kokopelli Landscaping Inc,Russell,pools,high,B-5,359546,(702) 346-2332,Mesquite,89027,CR-21,,
oso-spotless-llc,OSO SPOTLESS LLC,MIGUEL,general,high,B-3,359545,(602) 793-7295,Surprise,85379,,,
i-pour-concrete-llc,I Pour Concrete LLC,Jerod,concrete,high,CR-9,359544,(623) 204-0159,BUCKEYE,85326,,,
digdugfiber-llc,"DIGDUGFIBER ,LLC",Jennie,excavating,high,R-2,359543,(801) 448-4422,SALT LAKE CITY,84107,,,
lariat-builders-llc,Lariat Builders LLC,Jose,general,high,KB-2,359542,(928) 530-5073,KINGMAN,86409,,,
dry-lightning-enterprises-llc,Dry Lightning Enterprises LLC,Danny,handyman,high,R-62,359540,(623) 888-1309,Sierra Vista,85635,CR-11,,
mtz-custom-service-co-llc,"MTZ CUSTOM SERVICE CO, LLC",Krisia,septic,high,CR-41,359538,(520) 205-1087,TUCSON,85746,R-2|KB-2,,
happy-plumbing-llc,Happy Plumbing LLC,tyler,plumbing,high,CR-37,359537,(480) 528-9479,MESA,85204,,,
labar-golf-renovations-llc-fn,LaBar Golf Renovations LLC (FN),Richard,landscaping,high,C-21,359535,(908) 502-5253,Bernardsville,07924,,,
corrales-builders-llc,Corrales Builders LLC,Yamen,general,high,KB-2,359534,(928) 817-7999,YUMA,85364,KB-1,,
vincent-vargas,Vincent Vargas,Vincent,electrical,high,CR-11,359531,(602) 510-8928,Gilbert,85233,,,
embark-electric-inc,"Embark Electric, Inc.",Andrew,electrical,medium,B-2,359529,(760) 271-4061,Ramona,92065,C-11,,
professional-labor-group-llc,"PROFESSIONAL LABOR GROUP, LLC",Robert,general,high,B-1,359523,(317) 865-7757,Greenwood,46143,,,
bauwerk-builders-llc,Bauwerk Builders LLC,John,carpentry,high,CR-61,359516,(520) 330-8818,TUCSON,85719,B,,
wrenley-fiber-optics-llc,"WRENLEY FIBER OPTICS, LLC",Aquilas,general,high,KB-1,359515,(940) 910-1495,Justin,76247,,,
tac-venture-group-llc,"TAC Venture Group, LLC",Thomas,general,high,B,359511,(218) 791-7528,Casa Grande,85122,,,
brandontheelectrician-llc,Brandontheelectrician LLC,Brandon,electrical,high,CR-11,359509,(928) 710-4897,Dewey,86327,,,
spectrum-fire-protection-inc,Spectrum Fire Protection Inc,Samuel,fireprotection,high,C-16,359506,(714) 213-8451,Fullerton,92831,C-11,,
edward-george-vetsch-jr,Edward George Vetsch Jr,Edward,plumbing,high,CR-37,359503,(505) 401-9956,Casa Blanca,87007,,,
kmg-construction-consulting-llc,KMG CONSTRUCTION & CONSULTING LLC,Jeffrey,general,high,B-3,359501,(303) 246-3497,Centennial,80111,,,
cares-home-services-corp,CARES HOME SERVICES CORP.,Jacob,hvac,high,R-39R,359499,(520) 780-0103,Marana,85653,B-4,,
arcore-electric-llc,Arcore Electric LLC,Robert,electrical,high,CR-11,359498,(623) 221-4339,Phoenix,85051,,,
esw-pavers-landscape-llc,ESW PAVERS & LANDSCAPE LLC,Porter,landscaping,high,CR-21,359496,(480) 761-8742,PHOENIX,85042,,,
rt-cabinetry-inc,RT Cabinetry Inc,Ryan,carpentry,medium,KB-1,359489,(480) 234-7384,Chandler,85225,,,
conserv-llc,Conserv LLC,Shaun,electrical,high,CR-11,359488,(312) 450-9813,Scottsdale,85251,KB-1,,
julep-home-solutions-llc,"Julep Home Solutions, LLC",Richard,handyman,high,R-62,359486,(480) 628-7889,Scottsdale,85266,,,
pacific-vista-development-llc,Pacific Vista Development LLC,Tommy,general,high,B,359483,(808) 892-3262,Kailua Kona,96740,,,
dhk-painting-llc,"DHK Painting, LLC",Kyle,painting,high,CR-34,359482,(520) 201-4246,Cave Creek,85331,CR-34,,
salisbury-moore-llc,"Salisbury Moore, LLC",James,general,high,B-1,359480,(919) 930-8770,Raleigh,27615,,,
raine-building-llc,Raine Building LLC,Matthew,general,high,B-1,359477,(480) 997-7138,Colorado Springs,80907,,,
chasen-usa-inc,"Chasen (USA), Inc.",Greg,general,high,KB-1,359476,(408) 725-7571,Phoenix,85016,,,
kc-duran-llc,KC Duran LLC,Kyler,carpentry,high,CR-60,359473,(480) 996-4020,MESA,85209,,,
innovation-plumbing-llc,Innovation Plumbing LLC,CARLOS,plumbing,high,CR-37,359467,(623) 229-8743,SURPRISE,85379,,,
sunview-solar-inc,Sunview Solar Inc.,Paul,electrical,high,R-11,359466,(954) 995-1361,Phoenix,85016,,,
amarzo-home-builders-llc,AMARZO HOME BUILDERS LLC,Luis,general,high,B,359464,(623) 241-2222,Buckeye,85326,,,
dms-contractors-llc,DMS Contractors LLC,Fernando,general,high,KB-2,359463,(954) 833-7663,Fort Lauderdale,33312,,,
the-golden-rule-garage-door-company-llc,The Golden Rule Garage Door Company LLC,Jared,carpentry,high,R-60,359462,(214) 842-3519,PHOENIX,85016,,,
san-xavier-builders-llc,San Xavier Builders LLC,Francisco,general,high,KB-1,359459,(520) 235-8603,TUCSON,85746,,,
shaw-integrated-and-turf-solutions-inc,"Shaw Integrated and Turf Solutions, Inc.",Harry,painting,medium,B-1,359456,(706) 532-4691,Dalton,30722,C-34,,
rusco-investments-llc,Rusco Investments LLC,Jace,general,high,B,359455,(928) 706-7401,Lake Havasu City,86406,,,
cactus-creek-remodeling-llc,Cactus Creek Remodeling LLC,Douglas,general,high,B,359450,(602) 317-9370,Queen Creek,85142,B-3,,
mwc-construction-and-development-llc,MWC Construction and Development LLC,Michael,general,high,KB-1,359449,(480) 621-9840,Scottsdale,85261,,,
advanced-premium-coatings-inc,"Advanced Premium Coatings, Inc",Hector,painting,high,CR-34,359448,(619) 484-8124,San Diego,92116,,,
gold-medal-construction-llc,GOLD MEDAL CONSTRUCTION LLC,David,pools,medium,B-4,359447,(602) 820-7776,PHOENIX,85022,KA-5,,
gold-medal-construction-llc,GOLD MEDAL CONSTRUCTION LLC,David,pools,medium,B-4,359446,(602) 820-7776,PHOENIX,85022,KA-5,,
az-electric-solutions-llc,AZ Electric Solutions LLC,VICTOR,electrical,high,CR-11,359445,(623) 260-7120,Tolleson,85353,,,
mwc-home-repair-maintenance-llc,"MWC Home Repair & Maintenance, LLC",Matthew,handyman,high,R-62,359444,(480) 658-7750,APACHE JUNCTION,85119,,,
bueno-construction-llc,Bueno Construction LLC,Hever,concrete,medium,KB-1,359441,(602) 689-3810,Mesa,85203,KA|CR-9,,
gold-water-general-service-llc,Gold Water General Service LLC,Carmen,carpentry,high,CR-61,359440,(970) 573-1770,Tempe,85283,,,
silver-star-wallsystems-llc,"Silver Star Wallsystems, LLC",David,painting,high,CR-34,359439,(602) 999-6618,Phoenix,85027,CR-10,,
larrett-energy-services-inc,"LARRETT ENERGY SERVICES, INC.",James,plumbing,medium,A-12,359436,(214) 741-4042,Venus,76084,,,
paradise-door-and-service-inc,"PARADISE DOOR AND SERVICE, INC.",Michael,carpentry,high,C-60,359435,(844) 978-7372,GOLD CANYON,85118,,,
old-or-new-llc,Old or New LLC,Steven,carpentry,high,R-61,359433,(602) 882-1160,Phoenix,85051,B-3,,
solaris-pool-care-llc,"SOLARIS POOL CARE, LLC",Joshua,pools,high,CR-6,359426,(480) 986-6858,Scottsdale,85255,,,
5-star-outdoor-garage-floors-llc,5 Star Outdoor & Garage Floors LLC,Henry,tile,high,CR-48,359425,(602) 799-9805,Scottsdale,85254,,,
mattamy-tucson-llc,MATTAMY TUCSON LLC,Travis,general,high,B,359424,(520) 297-6850,TUCSON,85718,,,
radiance-pools-llc,RADIANCE POOLS LLC,Kyle,pools,high,CR-6,359422,(480) 925-4717,Phoenix,85042,KA-5,,
volt-tech-llc,Volt Tech LLC,William,electrical,high,C-11,359420,(720) 485-9893,ft lupton,80621,,,
cavalier-construction-company,Cavalier Construction Company,Scott,plumbing,high,CR-77,359418,(602) 790-7430,Glendale,85308,CR-11|KB-1,,
apex-azrc-llc,APEX AZRC LLC,Paul,general,high,B-3,359417,(480) 220-6877,Chandler,85225,,,
viking-total-home-restoration-llc,"Viking Total Home Restoration, LLC",Beau,carpentry,high,CR-61,359413,(928) 529-0004,Kingman,86409,KB-1|CR-37,,
citrus-landscaping-llc,CITRUS LANDSCAPING LLC,Rick,landscaping,high,C-21,359408,(480) 926-2970,Gilbert,85233,,,
csu-industries-inc,CSU Industries Inc.,Lane,carpentry,high,C-60,359407,(678) 921-9525,Cartersville,30120,,,
concrete-cowboys-llc,"Concrete Cowboys, LLC",Ryan,concrete,high,CR-9,359403,(602) 315-8630,Scottsdale,85260,,,
sacred-spaces-landscape-design-llc,Sacred Spaces Landscape & Design LLC,John,landscaping,high,CR-21,359400,(520) 809-5897,Tucson,85710,,,
ktw-remodeling-llc,KTW REMODELING LLC,Karll,carpentry,high,CR-61,359399,(520) 227-3407,Sierra Vista,85635,,,
anchor-pool-service-llc,ANCHOR POOL SERVICE LLC,Bryce,pools,high,CR-6,359398,(702) 971-8852,Phoenix,85012,,,
spear-west-llc,SPEAR WEST LLC,Robert,electrical,high,C-11,359397,(775) 589-2106,Stateline,89449,,,
gold-hands-electrical-llc,Gold Hands Electrical LLC,ROMAN,electrical,high,R-11,359395,(520) 437-5353,TUCSON,85716,,,
matthew-ryan-lesseg,Matthew Ryan Lesseg,Matthew,electrical,high,CR-11,359392,(909) 917-2790,Oak Glen,92399,,,
advanced-energy-systems-llc,Advanced Energy Systems LLC,Brian,electrical,high,CR-11,359390,(602) 228-6384,Scottsdale,85251,KB-2,,
horne-home-services-llc,Horne Home Services LLC,JAMES,general,high,KB-2,359385,(520) 255-2109,SIERRA VISTA,85650,R-62,,
atlas-restoration-contracting-llc,Atlas Restoration & Contracting LLC,Eligio,general,high,KB-1,359384,(520) 313-4646,TUCSON,85746,,,
skilltec-home-solutions-llc,Skilltec Home Solutions LLC,Bryant,handyman,high,R-62,359382,(480) 646-7190,MARICOPA,85138,,,
dirt-excavation-llc,D.I.R.T. Excavation LLC,Joshua,excavating,high,R-2,359380,(928) 733-7177,Lake Havasu City,86403,,,
hmc-woodcrafts-llc,HMC Woodcrafts LLC,Ethan,carpentry,high,CR-60,359378,(480) 772-9822,PAULDEN,86334,,,
scoop-t-excavation-llc,Scoop T Excavation LLC,Kyle,excavating,high,CR-2,359377,(602) 290-0188,Casa Grande,85194,,,
electric-zone-llc,Electric Zone LLC,Maurice,electrical,high,CR-11,359376,(480) 628-0444,CHANDLER,85226,,,
west-coast-residential-llc,"West Coast Residential, LLC",Vanessa,handyman,high,R-62,359374,(779) 435-2761,Surprise,85379,,,
foxs-fine-home-design-llc,FOX'S FINE HOME DESIGN LLC,Curtis,general,high,B-3,359373,(602) 330-4780,Phoenix,85032,,,
hvac-task-force-llc,HVAC Task Force LLC,Miguel,hvac,high,CR-39,359372,(623) 512-1847,GLENDALE,85307,,,
reality-drywall-llc,REALITY DRYWALL LLC,Miguel,sheetrock,high,CR-10,359369,(480) 381-5329,Maricopa,85139,,,
desert-eagle-companies-llc,DESERT EAGLE COMPANIES LLC,Christopher,general,high,A,359361,(602) 960-2959,Mesa,85215,,,
diamond-floors-llc,DIAMOND FLOORS  LLC,Yesenia,flooring,high,CR-8,359354,(602) 737-8251,Phoenix,85032,,,
s-a-plumbing-mechanical-inc,S & A Plumbing & Mechanical Inc,Seth,hvac,high,CR-39,359353,(602) 622-2051,Litchfield Park,85340,CR-37,,
bryson-construction-llc,BRYSON CONSTRUCTION LLC,Jimmy,general,high,A,359352,(480) 276-7422,Phoenix,85044,KB-1,,
prospector-construction-group-llc,Prospector Construction Group LLC,Scott,general,high,KB-1,359350,(480) 823-6444,Queen Creek,85142,KA,,
olsen-wireless-llc,Olsen Wireless LLC,Stephen,lowvoltage,high,C-67,359349,(720) 936-1783,Highlands Ranch,80129,,,
golden-state-group-llc,GOLDEN STATE GROUP LLC,Rodolfro,excavating,high,CR-2,359348,(480) 468-0962,AVONDALE,85323,,,
ofs-interiors-llc,OFS Interiors LLC,Jonas,carpentry,high,CR-60,359343,(801) 974-1970,Holladay,84117,,,
dlt-concrete-cutting-llc,DLT CONCRETE CUTTING LLC,Yesenia,concrete,high,CR-9,359342,(602) 391-8980,PHOENIX,85017,,,
the-paint-company-llc,The Paint Company LLC,Eric,handyman,high,R-62,359338,(928) 531-1951,Prescott,86305,,,
southwest-baths-llc,SOUTHWEST BATHS LLC,Troy,general,high,B,359336,(360) 391-4101,Gilbert,85298,,,
1st-choice-home-solutions-llc,1st Choice Home Solutions LLC,Alvin,handyman,high,R-62,359333,(520) 559-4556,Hereford,85615,,,
rehm-custom-construction-llc,Rehm Custom Construction LLC,Jeremy,general,high,B-1,359329,(602) 952-9864,Phoenix,85016,B,,
mcdowells-general-contracting-and-handyman-services-llc,McDowell's General Contracting and Handyman Services LLC,David,general,high,KB-2,359325,(623) 986-3561,GLENDALE,85310,,,
va-building-and-design-llc,VA BUILDING AND DESIGN LLC,Luis,signs,medium,KB-1,359322,(520) 455-8971,Nogales,85621,,,
residential-trade-services-llc,Residential Trade Services LLC,Gary,handyman,high,R-62,359321,(602) 980-4728,Prescott,86302,,,
dynamix-heating-and-cooling-lp,Dynamix Heating and Cooling LP,Jesse,hvac,high,CR-39,359316,(602) 679-7209,Scottsdale,85255,KB-1,,
hmt-system-usa-llc,HMT System USA LLC,Boyu,electrical,high,C-11,359313,(602) 349-6969,Phoenix,85021,C-4|B-1,,
kay-d-construction-services-corporation,Kay-D Construction Services Corporation,Devin,general,high,KB-1,359310,(909) 270-0463,Chino Valley,86323,,,
well-weld-it-llc,We'll Weld It LLC,Jeffrey,welding,high,CR-24,359306,(480) 296-9400,Phoenix,85028,CR-14,,
level-up-plumbing-llc,Level-Up Plumbing LLC,JARED,plumbing,high,R-37R,359303,(623) 241-3407,SURPRISE,85378,,,
bmc-construction-consulting-llc,BMC Construction & Consulting LLC,Josef,excavating,high,R-2,359301,(928) 515-4926,DEWEY,86327,,,
re-construction-and-remodeling-llc,R&E CONSTRUCTION AND REMODELING LLC,Richard,carpentry,high,CR-61,359300,(520) 633-1713,Tucson,85704,,,
wrc-excavation-llc,"WRC Excavation, LLC",William,excavating,high,R-2,359299,(480) 335-0768,MESA,85204,A-5,,
derek-and-dad-handyman-llc,Derek and Dad Handyman LLC,Derek,handyman,high,R-62,359298,(602) 751-5368,Mesa,85203,,,
victory-refrigeration-mechanical-llc,"Victory Refrigeration & Mechanical, LLC",Victor,hvac,high,CR-39,359296,(520) 678-5687,VAIL,85641,,,
call-shamrock-llc,Call Shamrock LLC,Adam,hvac,high,CR-39,359295,(520) 450-5714,Tucson,85747,CR-11,,
revgen-construction-llc,REVGEN CONSTRUCTION LLC,BRANDON,general,high,KB-1,359293,(520) 548-0472,PHOENIX,85016,,,
desert-springs-pools-and-landscaping-llc,Desert Springs Pools and Landscaping LLC,Shannon,landscaping,high,R-21,359290,(702) 400-8124,Las Vegas,89139,B-5,,
papas-palapas-oasis-llc,Papas Palapas Oasis LLC,Brian,general,high,KB-1,359288,(209) 969-8115,Lake Havasu City,86406,,,
valley-flow-plumbing-llc,Valley Flow Plumbing LLC,Nicholas,plumbing,high,CR-37,359286,(602) 921-1600,Phoenix,85016,,,
solid-concrete-works-llc,Solid Concrete Work's LLC,ALFREDO,concrete,high,CR-9,359284,(602) 358-9890,AVONDALE,85392,,,
vriantica-inc,VRIANTICA INC,Leonardo,general,high,KB-1,359281,(424) 496-3030,Beverly Hills,90212,,,
pifer-home-services-llc,Pifer Home Services LLC,Jason,handyman,high,R-62,359279,(918) 264-1093,Sierra Vista,85635,,,
tru-balance-pool-care-llc,"Tru Balance Pool Care, LLC",James,pools,high,CR-6,359278,(623) 204-6184,Goodyear,85395,,,
tipping-point-welding-llc,Tipping Point Welding LLC,Tyler,welding,high,R-56,359277,(928) 899-8860,Prescott,86303,R-14,,
faux-sisters-painting-llc,Faux Sisters Painting LLC,Doris,painting,high,R-34,359276,(602) 330-7569,Tonopah,85354,R-60,,
summit-dirt-works-llc,Summit Dirt Works LLC,Caleb,excavating,high,R-2,359273,(928) 699-6406,FLAGSTAFF,86005,,,
tlk-roofing-llc,TLK Roofing LLC,Landon,roofing,high,R-42,359272,(520) 507-6256,WILLCOX,85643,KB-2,,
rays-sprays-llc,Ray's Spray's LLC,Raymond,concrete,high,CR-9,359266,(480) 669-6208,GLENDALE,85303,,,
md2-energy-services-llc,"MD2 ENERGY SERVICES, LLC",Peter,excavating,medium,A,359261,(972) 974-5133,HOT SPRINGS VILLAGE,71909,A-5,,
miko-llc,Miko LLC,Mikko,general,high,KB-1,359260,(602) 888-2826,Phoenix,85085,,,
whitestone-roofing-and-development-llc,Whitestone Roofing and Development LLC,Michael,masonry,medium,KB-1,359257,(858) 774-6058,Chandler,85225,CR-42,,
oakridge-landscape-inc,"Oakridge Landscape, Inc.",Jeffrey,landscaping,high,CR-21,359256,(661) 295-7228,Valencia,91355,,,
norton-family-plumbing-llc,Norton Family Plumbing LLC,Theodore,plumbing,high,CR-37,359255,(623) 980-9476,SHOW LOW,85901,,,
blue-collar-masonry-llc,Blue Collar Masonry LLC,Jeremy,masonry,high,CR-31,359254,(208) 313-5561,Idaho Falls,83401,,,
l-m-drywall-llc,L & M Drywall LLC,Marcos,sheetrock,high,CR-10,359253,(928) 600-9947,PRESCOTT VALLEY,86314,,,
hk-electrical-inc,"H.K. ELECTRICAL, INC.",Ohaness,electrical,high,CR-11,359252,(818) 535-8746,Granada Hills,91344,,,
woodside-builders-inc,"Woodside Builders, Inc.",Stephanie,general,high,KB-1,359251,(760) 594-6687,GOLDEN VALLEY,86413,,,
dairy-air-heating-and-air-llc,"Dairy Air Heating And Air, LLC",Christopher,hvac,high,CR-39,359248,(916) 599-7462,Elk Grove,95624,KB-1,,
vortex-air-conditioning-heating-llc,Vortex Air Conditioning & Heating LLC,Jeffrey,hvac,high,CR-39,359247,(480) 334-8368,APACHE JUNCTION,85120,,,
triple-d-dirt-works-llc,Triple D Dirt Works LLC,Donald,excavating,high,R-2,359243,(602) 300-7222,TONOPAH,85354,,,
collective-construction-management-llc,COLLECTIVE CONSTRUCTION MANAGEMENT LLC,Cyra,general,high,KB-1,359241,(520) 591-9186,Tucson,85743,,,
ambition-renovision-llc,Ambition Renovision LLC,Tassidie,general,high,KB-2,359232,(602) 799-8043,Anthem,85086,,,
solterra-aquatics-llc,Solterra Aquatics LLC,Charles,pools,high,CR-6,359231,(602) 620-5457,Surprise,85374,,,
vertex-surfaces-llc,"VERTEX SURFACES, LLC",Bryce,carpentry,high,CR-60,359229,(303) 918-4192,TEMPE,85284,,,
window-rehab-llc,Window Rehab LLC,Zakary,carpentry,high,R-60,359227,(602) 544-7597,Surprise,85388,,,
my-arizona-roofing-contractor-llc,My Arizona Roofing Contractor LLC,James,roofing,high,CR-42,359226,(602) 400-0945,Phoenix,85016,,,
caliber-construction-service-inc,"Caliber Construction Service, Inc.",Joseph,excavating,medium,KB-1,359224,(949) 254-1006,Yorba Linda,92886,CR-2,,
local-painters-llc,Local Painters LLC,amer,painting,high,CR-34,359223,(602) 775-3019,Surprise,85379,,,
rrms-industries-llc,RRMS Industries LLC,Richard,electrical,high,CR-11,359221,(360) 480-7596,Olympia,98501,,,
providence-enterprises-llc,PROVIDENCE ENTERPRISES LLC,Noah,general,high,B,359220,(520) 390-7759,TUCSON,85716,,,
rawhide-outdoors-llc,Rawhide Outdoors LLC,Ashton,general,high,KB-2,359218,(623) 341-0405,Buckeye,85326,,,
rushton-construction-llc,Rushton Construction LLC,Carter,concrete,high,C-9,359217,(480) 528-0530,Queen Creek,85142,,,
desert-valley-gates-fabrication-llc,Desert Valley Gates & Fabrication LLC,Eyon,welding,high,CR-24,359216,(480) 913-7888,Mesa,85212,,,
1v-construction-inc,1V CONSTRUCTION INC.,Octavio,lowvoltage,high,CR-67,359215,(626) 400-0449,Jurupa Valley,91752,,,
the-construction-pros-az-incorporated,THE CONSTRUCTION PROS AZ INCORPORATED,Alexander,general,high,KB-1,359214,(714) 858-4463,LAKE HAVASU CITY,86404,,,
moduwall-llc,ModuWall llc,Ryan,carpentry,high,C-60,359213,(816) 305-2617,PECULIAR,64078,,,
full-scope-electrical-llc,Full Scope Electrical LLC,David,electrical,high,CR-11,359210,(480) 578-2359,Queen Creek,85142,,,
gm-general-multi-services-llc,GM GENERAL MULTI SERVICES LLC,GERARDO,hvac,high,CR-39,359209,(480) 299-8320,Goodyear,85395,,,
